LOC,VEH_SER_NO,POOL_CD,IDENT_SEQ,DATE_WORK,CHASSIS_LN_CD,SCH_MDL_TYPE,CTRY_CD,POOL_TRIG_TYPE,CLM_UNT_QTY,LID,TS_LOAD,PGM_ID
017,JB7998,01,6612610,2016-06-01 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-06-01 01:20:23.770,SVXINPUP
017,HW8234,01,6562281,2016-05-02 00:00:00.000,A,CT,203,CHAS START,1,JF11647 ,2016-05-02 01:07:39.697,SVXINPUP
017,HH2785,01,6562280,2016-05-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-05-02 01:07:39.617,SVXINPUP
017,HZ3842,01,6612613,2016-06-01 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-06-01 01:20:24.027,SVXINPUP
017,HW2711,01,6612612,2016-06-01 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-06-01 01:20:23.990,SVXINPUP
017,JB8040,01,6612611,2016-06-01 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-06-01 01:20:23.803,SVXINPUP
017,HU1198,DL,6504462,2016-04-01 00:00:00.000,A,CT,203,VEH DLVRY ,1,MARTDAN ,2016-04-01 10:52:41.407,SVXINPUP
017,JB0980,01,6562288,2016-05-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-05-02 01:07:39.917,SVXINPUP
017,HV6560,01,6562287,2016-05-02 00:00:00.000,A,MM,000,CHAS START,1,JF11647 ,2016-05-02 01:07:39.870,SVXINPUP
017,JA6526,01,6562286,2016-05-02 00:00:00.000,A,CT,203,CHAS START,1,JF11647 ,2016-05-02 01:07:39.847,SVXINPUP
017,JA8528,01,6562283,2016-05-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-05-02 01:07:39.750,SVXINPUP
017,JB6838,01,6612615,2016-06-01 00:00:00.000,A,CT,203,CHAS START,1,JF11647 ,2016-06-01 01:20:24.063,SVXINPUP
017,HW2741,01,6612614,2016-06-01 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-06-01 01:20:24.053,SVXINPUP
017,HH2786,01,6562282,2016-05-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-05-02 01:07:39.747,SVXINPUP
017,HW0969,01,6503434,2016-04-01 00:00:00.000,A,CT,203,CHAS START,1,JF11647 ,2016-04-01 01:04:12.250,SVXINPUP
017,HY2586,01,6503427,2016-04-01 00:00:00.000,A,CT,203,CHAS START,1,JF11647 ,2016-04-01 01:03:56.037,SVXINPUP
017,HZ3849,01,6503448,2016-04-01 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-04-01 01:04:12.503,SVXINPUP
017,HZ3820,01,6503446,2016-04-01 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-04-01 01:04:12.463,SVXINPUP
017,HZ4322,01,6503443,2016-04-01 00:00:00.000,A,CT,203,CHAS START,1,JF11647 ,2016-04-01 01:04:12.407,SVXINPUP
017,HN2495,01,6503437,2016-04-01 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-04-01 01:04:12.293,SVXINPUP
017,HW1198,01,6503436,2016-04-01 00:00:00.000,A,MM,000,CHAS START,1,JF11647 ,2016-04-01 01:04:12.283,SVXINPUP
017,JB8301,01,6612628,2016-06-01 00:00:00.000,A,CT,203,CHAS START,1,JF11647 ,2016-06-01 01:20:39.597,SVXINPUP
017,JB8276,01,6612627,2016-06-01 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-06-01 01:20:39.587,SVXINPUP
017,HX7148,01,6612626,2016-06-01 00:00:00.000,A,CT,000,CHAS START,1,JF11647 ,2016-06-01 01:20:39.547,SVXINPUP
017,JB5300,01,6612625,2016-06-01 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-06-01 01:20:39.547,SVXINPUP
017,JB6839,01,6612624,2016-06-01 00:00:00.000,A,CT,203,CHAS START,1,JF11647 ,2016-06-01 01:20:39.543,SVXINPUP
017,JB5299,01,6612623,2016-06-01 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-06-01 01:20:39.540,SVXINPUP
017,HZ3928,01,6612622,2016-06-01 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-06-01 01:20:39.527,SVXINPUP
017,HW1715,01,6612621,2016-06-01 00:00:00.000,A,CT,000,CHAS START,1,JF11647 ,2016-06-01 01:20:39.503,SVXINPUP
017,JB2289,01,6612620,2016-06-01 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-06-01 01:20:39.477,SVXINPUP
017,HW4127,01,6612619,2016-06-01 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-06-01 01:20:39.427,SVXINPUP
017,JB7102,01,6612618,2016-06-01 00:00:00.000,A,CT,203,CHAS START,1,JF11647 ,2016-06-01 01:20:39.410,SVXINPUP
017,HT3028,01,6612617,2016-06-01 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-06-01 01:20:39.363,SVXINPUP
017,JB5298,01,6612616,2016-06-01 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-06-01 01:20:39.260,SVXINPUP
017,JA7253,01,6562289,2016-05-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-05-02 01:07:39.923,SVXINPUP
017,HW4551,01,6503457,2016-04-01 00:00:00.000,A,CT,203,CHAS START,1,JF11647 ,2016-04-01 01:04:12.617,SVXINPUP
017,HZ3734,01,6503456,2016-04-01 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-04-01 01:04:12.600,SVXINPUP
017,HZ5284,01,6503454,2016-04-01 00:00:00.000,A,MM,000,CHAS START,1,JF11647 ,2016-04-01 01:04:12.580,SVXINPUP
017,HZ4339,01,6503453,2016-04-01 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-04-01 01:04:12.577,SVXINPUP
017,HZ1413,01,6503451,2016-04-01 00:00:00.000,A,CT,203,CHAS START,1,JF11647 ,2016-04-01 01:04:12.550,SVXINPUP
017,HZ4671,01,6503449,2016-04-01 00:00:00.000,A,CT,203,CHAS START,1,JF11647 ,2016-04-01 01:04:12.513,SVXINPUP
017,JA7358,03,6564229,2016-05-02 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-05-02 20:11:12.040,SVXINPUP
017,HW4034,01,6562291,2016-05-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-05-02 01:07:39.970,SVXINPUP
017,JB8048,01,6612629,2016-06-01 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-06-01 01:20:39.603,SVXINPUP
017,JA7358,01,6562290,2016-05-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-05-02 01:07:39.953,SVXINPUP
017,HF9425,DL,6503470,2016-04-01 00:00:00.000,A,MM,203,VEH DLVRY ,1,JF04439 ,2016-04-01 02:31:07.217,SVXINPUP
017,HX6700,DL,6503474,2016-04-01 00:00:00.000,A,MM,203,VEH DLVRY ,1,JF04439 ,2016-04-01 02:39:30.810,SVXINPUP
017,JA6457,01,6562292,2016-05-02 00:00:00.000,A,CT,203,CHAS START,1,JF11647 ,2016-05-02 01:07:40.000,SVXINPUP
017,HH2787,01,6562293,2016-05-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-05-02 01:07:40.010,SVXINPUP
017,JA8072,01,6562300,2016-05-02 00:00:00.000,A,CT,203,CHAS START,1,JF11647 ,2016-05-02 01:07:40.120,SVXINPUP
017,HY2148,01,6562299,2016-05-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-05-02 01:07:40.090,SVXINPUP
017,JA8909,01,6562298,2016-05-02 00:00:00.000,A,CT,203,CHAS START,1,JF11647 ,2016-05-02 01:07:40.087,SVXINPUP
017,JA2725,01,6562297,2016-05-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-05-02 01:07:40.080,SVXINPUP
017,JA8951,01,6562296,2016-05-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-05-02 01:07:40.070,SVXINPUP
017,JB1795,01,6562295,2016-05-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-05-02 01:07:40.047,SVXINPUP
017,JA2686,01,6562294,2016-05-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-05-02 01:07:40.020,SVXINPUP
017,JA2718,01,6562304,2016-05-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-05-02 01:07:40.187,SVXINPUP
017,HZ3910,01,6562303,2016-05-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-05-02 01:07:40.160,SVXINPUP
017,JA7731,01,6562302,2016-05-02 00:00:00.000,A,CT,000,CHAS START,1,JF11647 ,2016-05-02 01:07:40.147,SVXINPUP
017,HH2788,01,6562301,2016-05-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-05-02 01:07:40.130,SVXINPUP
017,HH2788,03,6564803,2016-05-03 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-05-03 04:32:12.040,SVXINPUP
017,HX9919,DL,6503499,2016-04-01 00:00:00.000,A,MM,203,VEH DLVRY ,1,JMH0116 ,2016-04-01 03:03:50.007,SVXINPUP
017,HW4035,01,6562307,2016-05-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-05-02 01:07:40.197,SVXINPUP
017,JA7254,01,6562306,2016-05-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-05-02 01:07:40.193,SVXINPUP
017,JA2689,01,6562305,2016-05-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-05-02 01:07:40.190,SVXINPUP
017,HH2789,01,6562311,2016-05-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-05-02 01:07:40.450,SVXINPUP
017,JA4221,01,6562310,2016-05-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-05-02 01:07:40.417,SVXINPUP
017,JA9992,01,6562309,2016-05-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-05-02 01:07:40.393,SVXINPUP
017,JB0981,01,6562308,2016-05-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-05-02 01:07:40.200,SVXINPUP
017,HX7333,01,6562316,2016-05-02 00:00:00.000,A,CT,000,CHAS START,1,JF11647 ,2016-05-02 01:07:40.520,SVXINPUP
017,HZ1746,01,6562315,2016-05-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-05-02 01:07:40.480,SVXINPUP
017,HH2791,01,6562314,2016-05-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-05-02 01:07:40.470,SVXINPUP
017,HH2790,01,6562313,2016-05-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647 ,2016-05-02 01:07:40.470,SVXINPUP
017,JA5244,01,6562312,2016-05-02 00:00:00.000,A,CT,000,CHAS START,1,JF11647 ,2016-05-02 01:07:40.450,SVXINPUP
017,HX6680,03,6503546,2016-04-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-04-01 04:05:16.910,SVXINPUP
017,HT3055,DL,6503553,2016-04-01 00:00:00.000,A,MM,203,VEH DLVRY ,1,JF04439 ,2016-04-01 04:09:15.920,SVXINPUP
017,HW2429,03,6503574,2016-04-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-04-01 04:20:30.603,SVXINPUP
017,HZ3888,03,6503560,2016-04-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-04-01 04:11:58.943,SVXINPUP
017,HW7309,03,6503559,2016-04-01 00:00:00.000,A,CT,203,CHAS COMPL,1,APMTHMS ,2016-04-01 04:11:30.240,SVXINPUP
017,HZ2423,03,6503652,2016-04-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-04-01 04:50:32.777,SVXINPUP
017,HX7397,03,6503651,2016-04-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-04-01 04:50:12.263,SVXINPUP
017,HW3281,03,6503605,2016-04-01 00:00:00.000,A,CT,000,CHAS COMPL,1,APMTHMS ,2016-04-01 04:32:55.447,SVXINPUP
017,HY5428,DL,6503604,2016-04-01 00:00:00.000,A,CT,203,VEH DLVRY ,1,LCARRIE ,2016-04-01 04:32:37.643,SVXINPUP
017,HZ1214,03,6503603,2016-04-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-04-01 04:32:33.177,SVXINPUP
017,HU3532,DL,6503600,2016-04-01 00:00:00.000,A,MM,000,VEH DLVRY ,1,JMH0116 ,2016-04-01 04:29:36.703,SVXINPUP
017,HU8572,DL,6503738,2016-04-01 00:00:00.000,A,CT,203,VEH DLVRY ,1,JF04439 ,2016-04-01 05:35:21.703,SVXINPUP
017,HZ4321,03,6503737,2016-04-01 00:00:00.000,A,CT,203,CHAS COMPL,1,APMTHMS ,2016-04-01 05:35:12.040,SVXINPUP
017,HX7808,03,6503728,2016-04-01 00:00:00.000,A,CT,000,CHAS COMPL,1,APMTHMS ,2016-04-01 05:26:14.730,SVXINPUP
017,HV5475,DL,6503724,2016-04-01 00:00:00.000,A,MM,203,VEH DLVRY ,1,LCARRIE ,2016-04-01 05:17:45.977,SVXINPUP
017,HZ4963,03,6503720,2016-04-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-04-01 05:14:12.487,SVXINPUP
017,HW7593,03,6503716,2016-04-01 00:00:00.000,A,MM,000,CHAS COMPL,1,APMTHMS ,2016-04-01 05:11:11.493,SVXINPUP
017,HX6681,03,6503706,2016-04-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-04-01 05:05:23.030,SVXINPUP
017,HV8572,DL,6503660,2016-04-01 00:00:00.000,A,MM,203,VEH DLVRY ,1,LCARRIE ,2016-04-01 04:53:55.957,SVXINPUP
017,HX7314,01,6503421,2016-04-01 00:00:00.000,A,CT,203,CHAS START,1,JF11647 ,2016-04-01 01:03:55.870,SVXINPUP
017,HV8822,DL,6503769,2016-04-01 00:00:00.000,A,MM,203,VEH DLVRY ,1,LCARRIE ,2016-04-01 05:47:34.873,SVXINPUP
017,HV8678,03,6503768,2016-04-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-04-01 05:47:11.783,SVXINPUP
017,HY7661,03,6503762,2016-04-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-04-01 05:41:10.353,SVXINPUP
017,HZ7262,03,6503776,2016-04-01 00:00:00.000,A,CT,203,CHAS COMPL,1,APMTHMS ,2016-04-01 05:50:11.833,SVXINPUP
017,HT3029,03,6503789,2016-04-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-04-01 05:53:10.610,SVXINPUP
017,HZ3740,DL,6503790,2016-04-01 00:00:00.000,A,CT,203,VEH DLVRY ,1,JF04439 ,2016-04-01 05:53:23.450,SVXINPUP
017,HM1576,DL,6503825,2016-04-01 00:00:00.000,A,CT,000,VEH DLVRY ,1,JMH0116 ,2016-04-01 06:02:14.773,SVXINPUP
017,HG2324,03,6503875,2016-04-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-04-01 06:26:11.760,SVXINPUP
017,HY9337,DL,6503849,2016-04-01 00:00:00.000,A,MM,203,VEH DLVRY ,1,JF04437 ,2016-04-01 06:13:35.733,SVXINPUP
017,HZ2856,03,6503840,2016-04-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-04-01 06:05:46.410,SVXINPUP
017,HV8825,03,6503839,2016-04-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-04-01 06:05:26.980,SVXINPUP
017,HW7885,DL,6503838,2016-04-01 00:00:00.000,A,MM,203,VEH DLVRY ,1,JMH0116 ,2016-04-01 06:05:26.567,SVXINPUP
017,HV8823,DL,6503836,2016-04-01 00:00:00.000,A,MM,203,VEH DLVRY ,1,J3MFGBE ,2016-04-01 06:04:48.337,SVXINPUP
017,HD5887,DL,6503834,2016-04-01 00:00:00.000,A,MM,203,VEH DLVRY ,1,JF04437 ,2016-04-01 06:03:59.840,SVXINPUP
017,HX6506,03,6503882,2016-04-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-04-01 06:29:10.983,SVXINPUP
017,HZ4508,32,6503940,2016-04-01 00:00:00.000,A,MM,203,CAB START ,1,DINSCOE ,2016-04-01 06:54:50.917,SVXINPUP
017,HY6508,32,6503938,2016-04-01 00:00:00.000,A,MM,203,CAB START ,1,DINSCOE ,2016-04-01 06:54:50.877,SVXINPUP
017,HZ5322,32,6503935,2016-04-01 00:00:00.000,A,MM,203,CAB START ,1,DINSCOE ,2016-04-01 06:54:50.827,SVXINPUP
017,HZ2567,32,6503934,2016-04-01 00:00:00.000,A,MM,203,CAB START ,1,DINSCOE ,2016-04-01 06:54:50.817,SVXINPUP
017,HZ2874,32,6503932,2016-04-01 00:00:00.000,A,MM,203,CAB START ,1,DINSCOE ,2016-04-01 06:54:50.797,SVXINPUP
017,HZ4495,32,6503931,2016-04-01 00:00:00.000,A,MM,203,CAB START ,1,DINSCOE ,2016-04-01 06:54:50.787,SVXINPUP
017,HX6687,32,6503930,2016-04-01 00:00:00.000,A,MM,203,CAB START ,1,DINSCOE ,2016-04-01 06:54:50.773,SVXINPUP
017,HZ1853,32,6503929,2016-04-01 00:00:00.000,A,MM,203,CAB START ,1,DINSCOE ,2016-04-01 06:54:50.763,SVXINPUP
017,HZ3828,32,6503928,2016-04-01 00:00:00.000,A,MM,203,CAB START ,1,DINSCOE ,2016-04-01 06:54:50.753,SVXINPUP
017,HW2524,32,6503926,2016-04-01 00:00:00.000,A,MM,203,CAB START ,1,DINSCOE ,2016-04-01 06:54:50.713,SVXINPUP
017,HZ3827,32,6503925,2016-04-01 00:00:00.000,A,MM,203,CAB START ,1,DINSCOE ,2016-04-01 06:54:50.707,SVXINPUP
017,HZ3826,32,6503924,2016-04-01 00:00:00.000,A,MM,203,CAB START ,1,DINSCOE ,2016-04-01 06:54:50.693,SVXINPUP
017,HZ2873,32,6503923,2016-04-01 00:00:00.000,A,MM,203,CAB START ,1,DINSCOE ,2016-04-01 06:54:50.683,SVXINPUP
017,HW2677,32,6503922,2016-04-01 00:00:00.000,A,MM,203,CAB START ,1,DINSCOE ,2016-04-01 06:54:50.650,SVXINPUP
017,HZ2857,03,6503917,2016-04-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-04-01 06:47:11.767,SVXINPUP
017,HV8824,DL,6503899,2016-04-01 00:00:00.000,A,MM,203,VEH DLVRY ,1,LCARRIE ,2016-04-01 06:39:34.860,SVXINPUP
017,HY3278,03,6503891,2016-04-01 00:00:00.000,A,CT,203,CHAS COMPL,1,APMTHMS ,2016-04-01 06:35:16.690,SVXINPUP
017,HV2267,03,6503948,2016-04-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-04-01 06:59:11.330,SVXINPUP
017,HV5477,03,6503951,2016-04-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-04-01 07:02:16.670,SVXINPUP
017,HL9147,DL,6503973,2016-04-01 00:00:00.000,A,MM,000,VEH DLVRY ,1,JF04439 ,2016-04-01 07:17:32.993,SVXINPUP
017,HZ7740,DL,6562357,2016-05-02 00:00:00.000,A,CT,203,VEH DLVRY ,1,YROBERT ,2016-05-02 03:42:17.197,SVXINPUP
017,HX7784,DL,6562356,2016-05-02 00:00:00.000,A,MM,000,VEH DLVRY ,1,YROBERT ,2016-05-02 03:41:28.493,SVXINPUP
017,HX7213,DL,6562355,2016-05-02 00:00:00.000,A,CT,000,VEH DLVRY ,1,LCARRIE ,2016-05-02 03:40:03.137,SVXINPUP
017,HV2266,DL,6503993,2016-04-01 00:00:00.000,A,MM,203,VEH DLVRY ,1,J3MFGBE ,2016-04-01 07:28:59.597,SVXINPUP
017,HZ3870,03,6503990,2016-04-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-04-01 07:26:35.857,SVXINPUP
017,HV8826,03,6503986,2016-04-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-04-01 07:23:17.280,SVXINPUP
017,HY7577,03,6504017,2016-04-01 00:00:00.000,A,CT,203,CHAS COMPL,1,APMTHMS ,2016-04-01 07:38:28.700,SVXINPUP
017,HX6682,03,6504005,2016-04-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-04-01 07:35:13.107,SVXINPUP
017,HZ2858,03,6504046,2016-04-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-04-01 07:56:18.370,SVXINPUP
017,HM1581,03,6562376,2016-05-02 00:00:00.000,A,MM,000,CHAS COMPL,1,APMTHMS ,2016-05-02 04:03:05.647,SVXINPUP
017,HW2630,03,6504029,2016-04-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-04-01 07:47:46.343,SVXINPUP
017,HT3056,03,6504026,2016-04-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-04-01 07:47:11.560,SVXINPUP
017,JA3291,03,6562377,2016-05-02 00:00:00.000,A,CT,999,CHAS COMPL,1,APMTHMS ,2016-05-02 04:03:26.390,SVXINPUP
017,HW2615,03,6562384,2016-05-02 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-05-02 04:08:10.510,SVXINPUP
017,HZ4277,DL,6504058,2016-04-01 00:00:00.000,A,MM,203,VEH DLVRY ,1,JF04437 ,2016-04-01 08:00:00.050,SVXINPUP
017,HZ9223,03,6562385,2016-05-02 00:00:00.000,A,CT,203,CHAS COMPL,1,APMTHMS ,2016-05-02 04:11:14.867,SVXINPUP
017,HW2684,DL,6612739,2016-06-01 00:00:00.000,A,MM,203,VEH DLVRY ,1,LCARRIE ,2016-06-01 03:50:41.747,SVXINPUP
017,HY5429,DL,6504062,2016-04-01 00:00:00.000,A,CT,203,VEH DLVRY ,1,JF04439 ,2016-04-01 08:02:10.860,SVXINPUP
017,HW2298,DL,6562395,2016-05-02 00:00:00.000,A,MM,203,VEH DLVRY ,1,JF05492 ,2016-05-02 04:21:23.843,SVXINPUP
017,HW2297,03,6562394,2016-05-02 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-05-02 04:20:11.267,SVXINPUP
017,JA5821,DL,6562405,2016-05-02 00:00:00.000,A,CT,203,VEH DLVRY ,1,JF05492 ,2016-05-02 04:30:48.483,SVXINPUP
017,JB8326,03,6612747,2016-06-01 00:00:00.000,A,CT,000,CHAS COMPL,1,APMTHMS ,2016-06-01 03:56:37.863,SVXINPUP
017,HY3276,DL,6504129,2016-04-01 00:00:00.000,A,CT,203,VEH DLVRY ,1,JMH0116 ,2016-04-01 08:21:43.640,SVXINPUP
017,HJ1281,DL,6562433,2016-05-02 00:00:00.000,A,MM,203,VEH DLVRY ,1,JF04437 ,2016-05-02 04:49:42.070,SVXINPUP
017,JA7453,DL,6562432,2016-05-02 00:00:00.000,A,MM,203,VEH DLVRY ,1,JF04437 ,2016-05-02 04:49:28.723,SVXINPUP
017,JA7456,03,6562429,2016-05-02 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-05-02 04:47:10.277,SVXINPUP
017,JA5935,03,6562417,2016-05-02 00:00:00.000,A,CT,203,CHAS COMPL,1,APMTHMS ,2016-05-02 04:38:18.997,SVXINPUP
017,HW2299,03,6562413,2016-05-02 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-05-02 04:35:31.660,SVXINPUP
017,HW4029,03,6562411,2016-05-02 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-05-02 04:35:11.533,SVXINPUP
017,JA6184,DL,6562443,2016-05-02 00:00:00.000,A,CT,203,VEH DLVRY ,1,JF04437 ,2016-05-02 04:55:04.720,SVXINPUP
017,JA5426,DL,6562442,2016-05-02 00:00:00.000,A,CT,203,VEH DLVRY ,1,JF04437 ,2016-05-02 04:54:43.453,SVXINPUP
017,JA5912,DL,6562436,2016-05-02 00:00:00.000,A,CT,203,VEH DLVRY ,1,JF04437 ,2016-05-02 04:50:07.703,SVXINPUP
017,HZ1898,DL,6562435,2016-05-02 00:00:00.000,A,CT,203,VEH DLVRY ,1,JF04437 ,2016-05-02 04:49:52.887,SVXINPUP
017,HY9321,03,6504152,2016-04-01 00:00:00.000,A,CT,203,CHAS COMPL,1,APMTHMS ,2016-04-01 08:35:18.657,SVXINPUP
017,JB8027,03,6612802,2016-06-01 00:00:00.000,A,CT,203,CHAS COMPL,1,APMTHMS ,2016-06-01 04:35:10.803,SVXINPUP
017,JB5035,DL,6612798,2016-06-01 00:00:00.000,A,MM,203,VEH DLVRY ,1,JF05492 ,2016-06-01 04:33:21.653,SVXINPUP
017,JB8271,DL,6612796,2016-06-01 00:00:00.000,A,MM,203,VEH DLVRY ,1,YROBERT ,2016-06-01 04:32:38.667,SVXINPUP
017,JB3101,DL,6612795,2016-06-01 00:00:00.000,A,MM,203,VEH DLVRY ,1,JF04439 ,2016-06-01 04:32:37.873,SVXINPUP
017,HZ3927,03,6612794,2016-06-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-06-01 04:32:10.667,SVXINPUP
017,HW4268,DL,6562478,2016-05-02 00:00:00.000,A,MM,203,VEH DLVRY ,1,JF04437 ,2016-05-02 05:00:33.180,SVXINPUP
017,HV2479,03,6612767,2016-06-01 00:00:00.000,A,CT,203,CHAS COMPL,1,APMTHMS ,2016-06-01 04:17:10.783,SVXINPUP
017,HW4124,03,6612761,2016-06-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-06-01 04:14:10.997,SVXINPUP
017,HZ2859,03,6504167,2016-04-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-04-01 08:47:11.447,SVXINPUP
017,HZ5283,DL,6504191,2016-04-01 00:00:00.000,A,MM,000,VEH DLVRY ,1,LCARRIE ,2016-04-01 09:04:37.757,SVXINPUP
017,HZ2876,32,6504224,2016-04-01 00:00:00.000,A,MM,203,CAB START ,1,DINSCOE ,2016-04-01 09:20:43.480,SVXINPUP
017,HZ7413,32,6504223,2016-04-01 00:00:00.000,A,MM,203,CAB START ,1,DINSCOE ,2016-04-01 09:20:43.473,SVXINPUP
017,HZ3829,32,6504221,2016-04-01 00:00:00.000,A,MM,203,CAB START ,1,DINSCOE ,2016-04-01 09:20:43.443,SVXINPUP
017,HZ2875,32,6504220,2016-04-01 00:00:00.000,A,MM,203,CAB START ,1,DINSCOE ,2016-04-01 09:20:43.403,SVXINPUP
017,HX7314,03,6504204,2016-04-01 00:00:00.000,A,CT,203,CHAS COMPL,1,APMTHMS ,2016-04-01 09:11:12.397,SVXINPUP
017,HZ3830,32,6504228,2016-04-01 00:00:00.000,A,MM,203,CAB START ,1,DINSCOE ,2016-04-01 09:20:43.553,SVXINPUP
017,HZ5413,32,6504227,2016-04-01 00:00:00.000,A,MM,203,CAB START ,1,DINSCOE ,2016-04-01 09:20:43.533,SVXINPUP
017,HU0224,03,6562482,2016-05-02 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-05-02 05:02:32.100,SVXINPUP
017,HZ5285,32,6504226,2016-04-01 00:00:00.000,A,MM,000,CAB START ,1,DINSCOE ,2016-04-01 09:20:43.520,SVXINPUP
017,HZ2138,03,6562481,2016-05-02 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS ,2016-05-02 05:02:11.887,SVXINPUP
